class,order,family,genus,species,specCode,commonName,sciName,commonSpecies,synonym
NA,NA,NA,Caesiomorus,vadigo,1894,NA,Caesiomorus vadigo,NA,TRUE
NA,NA,NA,Campogramma,lirio,1894,NA,Campogramma lirio,NA,TRUE
NA,NA,NA,Campogramma,vadigo,1894,NA,Campogramma vadigo,NA,TRUE
NA,NA,NA,Centronotus,glaycos,1894,NA,Centronotus glaycos,NA,TRUE
NA,NA,NA,Centronotus,vadigo,1894,NA,Centronotus vadigo,NA,TRUE
NA,NA,NA,Lichia,vadigo,1894,NA,Lichia vadigo,NA,TRUE
NA,NA,NA,Oligoplites,africana,1894,NA,Oligoplites africana,NA,TRUE
NA,NA,NA,Solagmedens,africana,1894,NA,Solagmedens africana,NA,TRUE
NA,NA,NA,Coryphaena,pentadactyla,998,NA,Coryphaena pentadactyla,NA,TRUE
NA,NA,NA,Gasterosteus,ductor,998,NA,Gasterosteus ductor,NA,TRUE
NA,NA,NA,Hemitripteronotus,quinquemaculatus,998,NA,Hemitripteronotus quinquemaculatus,NA,TRUE
NA,NA,NA,Hemitripteronotus,quinque-maculatus,998,NA,Hemitripteronotus quinque-maculatus,NA,TRUE
NA,NA,NA,Nauclerus,abreviatus,998,NA,Nauclerus abreviatus,NA,TRUE
NA,NA,NA,Nauclerus,annularis,998,NA,Nauclerus annularis,NA,TRUE
NA,NA,NA,Nauclerus,brachycentrus,998,NA,Nauclerus brachycentrus,NA,TRUE
NA,NA,NA,Nauclerus,compressus,998,NA,Nauclerus compressus,NA,TRUE
NA,NA,NA,Nauclerus,leucurus,998,NA,Nauclerus leucurus,NA,TRUE
NA,NA,NA,Nauclerus,triacanthus,998,NA,Nauclerus triacanthus,NA,TRUE
NA,NA,NA,Naucrates,angeli,998,NA,Naucrates angeli,NA,TRUE
NA,NA,NA,Naucrates,cyanophrys,998,NA,Naucrates cyanophrys,NA,TRUE
NA,NA,NA,Naucrates,fanfarus,998,NA,Naucrates fanfarus,NA,TRUE
NA,NA,NA,Naucrates,indicus,998,NA,Naucrates indicus,NA,TRUE
NA,NA,NA,Naucrates,noveboracensis,998,NA,Naucrates noveboracensis,NA,TRUE
NA,NA,NA,Naucrates,polysarcus,998,NA,Naucrates polysarcus,NA,TRUE
NA,NA,NA,Naucrates,serratus,998,NA,Naucrates serratus,NA,TRUE
NA,NA,NA,Seriola,dussumieri,998,NA,Seriola dussumieri,NA,TRUE
NA,NA,NA,Seriola,succincta,998,NA,Seriola succincta,NA,TRUE
NA,NA,NA,Seriola,succinta,998,NA,Seriola succinta,NA,TRUE
NA,NA,NA,Thynnus,pompilus,998,NA,Thynnus pompilus,NA,TRUE
NA,NA,NA,Caranx,dumerili,1005,NA,Caranx dumerili,NA,TRUE
NA,NA,NA,Regificola,parilis,1005,NA,Regificola parilis,NA,TRUE
NA,NA,NA,Seriola,boscii,1005,NA,Seriola boscii,NA,TRUE
NA,NA,NA,Seriola,dumerilii,1005,NA,Seriola dumerilii,NA,TRUE
NA,NA,NA,Seriola,gigas,1005,NA,Seriola gigas,NA,TRUE
NA,NA,NA,Seriola,purpurascens,1005,NA,Seriola purpurascens,NA,TRUE
NA,NA,NA,Seriola,purpurescens,1005,NA,Seriola purpurescens,NA,TRUE
NA,NA,NA,Seriola,rhombica,1005,NA,Seriola rhombica,NA,TRUE
NA,NA,NA,Seriola,simplex,1005,NA,Seriola simplex,NA,TRUE
NA,NA,NA,Seriola,tapeinometapon,1005,NA,Seriola tapeinometapon,NA,TRUE
NA,NA,NA,Seriola,tapeinometopon,1005,NA,Seriola tapeinometopon,NA,TRUE
NA,NA,NA,Trachurus,aliciolus,1005,NA,Trachurus aliciolus,NA,TRUE
NA,NA,NA,Trachurus,fasciatus,1005,NA,Trachurus fasciatus,NA,TRUE
NA,NA,NA,Caesiomorus,glauca,1773,NA,Caesiomorus glauca,NA,TRUE
NA,NA,NA,Caesiomorus,glaucus,1773,NA,Caesiomorus glaucus,NA,TRUE
NA,NA,NA,Caranx,glaucus,1773,NA,Caranx glaucus,NA,TRUE
NA,NA,NA,Centronotus,binotatus,1773,NA,Centronotus binotatus,NA,TRUE
NA,NA,NA,Centronotus,ovalis,1773,NA,Centronotus ovalis,NA,TRUE
NA,NA,NA,Gasterosteus,ovatus,1773,NA,Gasterosteus ovatus,NA,TRUE
NA,NA,NA,Glaucus,rondeletii,1773,NA,Glaucus rondeletii,NA,TRUE
NA,NA,NA,Lichia,glauca,1773,NA,Lichia glauca,NA,TRUE
NA,NA,NA,Lichia,glaucus,1773,NA,Lichia glaucus,NA,TRUE
NA,NA,NA,Lichia,tetracantha,1773,NA,Lichia tetracantha,NA,TRUE
NA,NA,NA,Scomber,glaucus,1773,NA,Scomber glaucus,NA,TRUE
NA,NA,NA,Trachinotus,glaucus,1773,NA,Trachinotus glaucus,NA,TRUE
NA,NA,NA,Trachinotus,glauous,1773,NA,Trachinotus glauous,NA,TRUE
NA,NA,NA,Trachinotus,madeirensis,1773,NA,Trachinotus madeirensis,NA,TRUE
NA,NA,NA,Trachynotus,glaucus,1773,NA,Trachynotus glaucus,NA,TRUE
NA,NA,NA,Trachynotus,ovatus,1773,NA,Trachynotus ovatus,NA,TRUE
NA,NA,NA,Branchialepes,tabulae,1365,NA,Branchialepes tabulae,NA,TRUE
NA,NA,NA,Caranx,trachurus,1365,NA,Caranx trachurus,NA,TRUE
NA,NA,NA,Scomber,trachurus,1365,NA,Scomber trachurus,NA,TRUE
NA,NA,NA,Selar,tabulae,1365,NA,Selar tabulae,NA,TRUE
NA,NA,NA,Trachurus,capensis,1365,NA,Trachurus capensis,NA,TRUE
NA,NA,NA,Trachurus,europaeus,1365,NA,Trachurus europaeus,NA,TRUE
NA,NA,NA,Trachurus,vulgaris,1365,NA,Trachurus vulgaris,NA,TRUE
NA,NA,NA,Bodianus,rupestris,3361,NA,Bodianus rupestris,NA,TRUE
NA,NA,NA,Eupomotis,gibbosus,3372,NA,Eupomotis gibbosus,NA,TRUE
NA,NA,NA,Lepomus,gibbosus,3372,NA,Lepomus gibbosus,NA,TRUE
NA,NA,NA,Perca,gibbosa,3372,NA,Perca gibbosa,NA,TRUE
NA,NA,NA,Pomotis,vulgaris,3372,NA,Pomotis vulgaris,NA,TRUE
NA,NA,NA,Acentrolophus,maculosus,249,NA,Acentrolophus maculosus,NA,TRUE
NA,NA,NA,Centrolophodes,irvini,249,NA,Centrolophodes irvini,NA,TRUE
NA,NA,NA,Centrolophodes,irwini,249,NA,Centrolophodes irwini,NA,TRUE
NA,NA,NA,Centrolophus,liparis,249,NA,Centrolophus liparis,NA,TRUE
NA,NA,NA,Centrolophus,maoricus,249,NA,Centrolophus maoricus,NA,TRUE
NA,NA,NA,Centrolophus,morio,249,NA,Centrolophus morio,NA,TRUE
NA,NA,NA,Centrolophus,pompilus,249,NA,Centrolophus pompilus,NA,TRUE
NA,NA,NA,Centrolophus,valenciennesi,249,NA,Centrolophus valenciennesi,NA,TRUE
NA,NA,NA,Coryphaena,pompilus,249,NA,Coryphaena pompilus,NA,TRUE
NA,NA,NA,Gymnocephalus,messanensis,249,NA,Gymnocephalus messanensis,NA,TRUE
NA,NA,NA,Gymnocephalus,messinensis,249,NA,Gymnocephalus messinensis,NA,TRUE
NA,NA,NA,Mupus,bifasciatus,249,NA,Mupus bifasciatus,NA,TRUE
NA,NA,NA,Perca,nigra,249,NA,Perca nigra,NA,TRUE
NA,NA,NA,Schedophilus,elongatus,249,NA,Schedophilus elongatus,NA,TRUE
NA,NA,NA,Coryphaena,perciformis,3921,NA,Coryphaena perciformis,NA,TRUE
NA,NA,NA,Hyperoglyphe,perciformes,3921,NA,Hyperoglyphe perciformes,NA,TRUE
NA,NA,NA,Palinurichthyes,perciformes,3921,NA,Palinurichthyes perciformes,NA,TRUE
NA,NA,NA,Palinurichthys,perciformis,3921,NA,Palinurichthys perciformis,NA,TRUE
NA,NA,NA,Centrolophus,britannicus,1721,NA,Centrolophus britannicus,NA,TRUE
NA,NA,NA,Centrolophus,medusophagus,1721,NA,Centrolophus medusophagus,NA,TRUE
NA,NA,NA,Lirus,medusophagus,1721,NA,Lirus medusophagus,NA,TRUE
NA,NA,NA,Mupus,medusophagus,1721,NA,Mupus medusophagus,NA,TRUE
NA,NA,NA,Cepola,attenuata,56,NA,Cepola attenuata,NA,TRUE
NA,NA,NA,Cepola,gigas,56,NA,Cepola gigas,NA,TRUE
NA,NA,NA,Cepola,jugularis,56,NA,Cepola jugularis,NA,TRUE
NA,NA,NA,Cepola,longicauda,56,NA,Cepola longicauda,NA,TRUE
NA,NA,NA,Cepola,marginata,56,NA,Cepola marginata,NA,TRUE
NA,NA,NA,Cepola,novemradiata,56,NA,Cepola novemradiata,NA,TRUE
NA,NA,NA,Cepola,rubescens,56,NA,Cepola rubescens,NA,TRUE
NA,NA,NA,Cepola,serpentiformis,56,NA,Cepola serpentiformis,NA,TRUE
NA,NA,NA,Cepola,taenia,56,NA,Cepola taenia,NA,TRUE
NA,NA,NA,Cepola,truncata,56,NA,Cepola truncata,NA,TRUE
NA,NA,NA,Ophidion,macrophthalma,56,NA,Ophidion macrophthalma,NA,TRUE
NA,NA,NA,Ophidion,macrophthalmum,56,NA,Ophidion macrophthalmum,NA,TRUE
NA,NA,NA,Chiasmodon,bolangeri,10192,NA,Chiasmodon bolangeri,NA,TRUE
NA,NA,NA,Chiasmodus,niger,10192,NA,Chiasmodus niger,NA,TRUE
NA,NA,NA,Ponerodon,vastator,10192,NA,Ponerodon vastator,NA,TRUE
NA,NA,NA,Pseudoscopelus,microps,12558,NA,Pseudoscopelus microps,NA,TRUE
NA,NA,NA,Pseudoscopelus,scriptus,12558,NA,Pseudoscopelus scriptus,NA,TRUE
NA,NA,NA,Pseudoscopelus,spp.,12558,NA,Pseudoscopelus spp.,NA,TRUE
NA,NA,NA,Acara,gronovii,3613,NA,Acara gronovii,NA,TRUE
NA,NA,NA,Acara,minuta,3613,NA,Acara minuta,NA,TRUE
NA,NA,NA,Acara,portalegrensis,3613,NA,Acara portalegrensis,NA,TRUE
NA,NA,NA,Aequidens,portalegrensis,3613,NA,Aequidens portalegrensis,NA,TRUE
NA,NA,NA,Labrus,bimaculatus,3613,NA,Labrus bimaculatus,NA,TRUE
NA,NA,NA,Sparus,filamentosus,3613,NA,Sparus filamentosus,NA,TRUE
NA,NA,NA,Chromis,guentheri,2,NA,Chromis guentheri,NA,TRUE
NA,NA,NA,Chromis,nilotica,2,NA,Chromis nilotica,NA,TRUE
NA,NA,NA,Chromis,niloticus,2,NA,Chromis niloticus,NA,TRUE
NA,NA,NA,Chromis,tristrami,2,NA,Chromis tristrami,NA,TRUE
NA,NA,NA,Oreochromis,cancellatus cancellatus,2,NA,Oreochromis cancellatus,NA,TRUE
NA,NA,NA,Oreochromis,nilotica,2,NA,Oreochromis nilotica,NA,TRUE
NA,NA,NA,Oreochromis,nilotics,2,NA,Oreochromis nilotics,NA,TRUE
NA,NA,NA,Oreochromis,vulcani,2,NA,Oreochromis vulcani,NA,TRUE
NA,NA,NA,Perca,nilotica,2,NA,Perca nilotica,NA,TRUE
NA,NA,NA,Sarotherodon,niloticus,2,NA,Sarotherodon niloticus,NA,TRUE
NA,NA,NA,Tilapia,calciati,2,NA,Tilapia calciati,NA,TRUE
NA,NA,NA,Tilapia,cancellata,2,NA,Tilapia cancellata,NA,TRUE
NA,NA,NA,Tilapia,crassispina,2,NA,Tilapia crassispina,NA,TRUE
NA,NA,NA,Tilapia,eduardiana,2,NA,Tilapia eduardiana,NA,TRUE
NA,NA,NA,Tilapia,esduardiana,2,NA,Tilapia esduardiana,NA,TRUE
NA,NA,NA,Tilapia,inducta,2,NA,Tilapia inducta,NA,TRUE
NA,NA,NA,Tilapia,nilotica,2,NA,Tilapia nilotica,NA,TRUE
NA,NA,NA,Tilapia,nilotious,2,NA,Tilapia nilotious,NA,TRUE
NA,NA,NA,Tilapia,regani,2,NA,Tilapia regani,NA,TRUE
NA,NA,NA,Tilapia,vulcani,2,NA,Tilapia vulcani,NA,TRUE
NA,NA,NA,Acerina,zillei,1390,NA,Acerina zillei,NA,TRUE
NA,NA,NA,Acerina,zillii,1390,NA,Acerina zillii,NA,TRUE
NA,NA,NA,Chromis,andreae,1390,NA,Chromis andreae,NA,TRUE
NA,NA,NA,Chromis,caeruleomaculatus,1390,NA,Chromis caeruleomaculatus,NA,TRUE
NA,NA,NA,Chromis,coeruleomaculatus,1390,NA,Chromis coeruleomaculatus,NA,TRUE
NA,NA,NA,Chromis,faidherbii,1390,NA,Chromis faidherbii,NA,TRUE
NA,NA,NA,Chromis,melanopleura,1390,NA,Chromis melanopleura,NA,TRUE
NA,NA,NA,Chromis,menzalensis,1390,NA,Chromis menzalensis,NA,TRUE
NA,NA,NA,Chromis,mossambicus,1390,NA,Chromis mossambicus,NA,TRUE
NA,NA,NA,Chromis,zillii,1390,NA,Chromis zillii,NA,TRUE
NA,NA,NA,Coptodon,zillei,1390,NA,Coptodon zillei,NA,TRUE
NA,NA,NA,Coptodon,zillii,1390,NA,Coptodon zillii,NA,TRUE
NA,NA,NA,Coptodus,zillei,1390,NA,Coptodus zillei,NA,TRUE
NA,NA,NA,Coptodus,zillii,1390,NA,Coptodus zillii,NA,TRUE
NA,NA,NA,Glyphisidon,zillei,1390,NA,Glyphisidon zillei,NA,TRUE
NA,NA,NA,Glyphisidon,zillii,1390,NA,Glyphisidon zillii,NA,TRUE
NA,NA,NA,Haligenes,tristrami,1390,NA,Haligenes tristrami,NA,TRUE
NA,NA,NA,Sarotherodon,zillei,1390,NA,Sarotherodon zillei,NA,TRUE
NA,NA,NA,Sarotherodon,zillii,1390,NA,Sarotherodon zillii,NA,TRUE
NA,NA,NA,Tilapia,caeruleomaculatus,1390,NA,Tilapia caeruleomaculatus,NA,TRUE
NA,NA,NA,Tilapia,christyi,1390,NA,Tilapia christyi,NA,TRUE
NA,NA,NA,Tilapia,faidherbi,1390,NA,Tilapia faidherbi,NA,TRUE
NA,NA,NA,Tilapia,melanopleura,1390,NA,Tilapia melanopleura,NA,TRUE
NA,NA,NA,Tilapia,menzalensis,1390,NA,Tilapia menzalensis,NA,TRUE
NA,NA,NA,Tilapia,multiradiata,1390,NA,Tilapia multiradiata,NA,TRUE
NA,NA,NA,Tilapia,shariensis,1390,NA,Tilapia shariensis,NA,TRUE
NA,NA,NA,Tilapia,sparrmani multiradiata,1390,NA,Tilapia sparrmani,NA,TRUE
NA,NA,NA,Tilapia,sparrmanii,1390,NA,Tilapia sparrmanii,NA,TRUE
NA,NA,NA,Tilapia,tristrami,1390,NA,Tilapia tristrami,NA,TRUE
NA,NA,NA,Tilapia,zilii,1390,NA,Tilapia zilii,NA,TRUE
NA,NA,NA,Tilapia,zillei,1390,NA,Tilapia zillei,NA,TRUE
NA,NA,NA,Tilapia,zilli,1390,NA,Tilapia zilli,NA,TRUE
NA,NA,NA,Echeneis,borboniensis,1751,NA,Echeneis borboniensis,NA,TRUE
NA,NA,NA,Echeneis,bourboniensis,1751,NA,Echeneis bourboniensis,NA,TRUE
NA,NA,NA,Echeneis,nubifera,1751,NA,Echeneis nubifera,NA,TRUE
NA,NA,NA,Echeneis,parva,1751,NA,Echeneis parva,NA,TRUE
NA,NA,NA,Echeneis,postica,1751,NA,Echeneis postica,NA,TRUE
NA,NA,NA,Echeneis,remeligo,1751,NA,Echeneis remeligo,NA,TRUE
NA,NA,NA,Echeneis,remiligo,1751,NA,Echeneis remiligo,NA,TRUE
NA,NA,NA,Echeneis,remora,1751,NA,Echeneis remora,NA,TRUE
NA,NA,NA,Echeneis,remoroides,1751,NA,Echeneis remoroides,NA,TRUE
NA,NA,NA,Echeneis,squalipeta,1751,NA,Echeneis squalipeta,NA,TRUE
NA,NA,NA,Epigonus,macrophthalmus,2508,NA,Epigonus macrophthalmus,NA,TRUE
NA,NA,NA,Pomatomus,cuvieri,2508,NA,Pomatomus cuvieri,NA,TRUE
NA,NA,NA,Pomatomus,cuvierii,2508,NA,Pomatomus cuvierii,NA,TRUE
NA,NA,NA,Pomatomus,telescopium,2508,NA,Pomatomus telescopium,NA,TRUE
NA,NA,NA,Pomatomus,telescopus,2508,NA,Pomatomus telescopus,NA,TRUE
NA,NA,NA,Cybium,flavobrunneum,1042,NA,Cybium flavobrunneum,NA,TRUE
NA,NA,NA,Diplogonurus,maderensis,1042,NA,Diplogonurus maderensis,NA,TRUE
NA,NA,NA,Lepidosarda,retigramma,1042,NA,Lepidosarda retigramma,NA,TRUE
NA,NA,NA,Nesogrammus,thompsoni,1042,NA,Nesogrammus thompsoni,NA,TRUE
NA,NA,NA,Xenogramma,carinatum,1042,NA,Xenogramma carinatum,NA,TRUE
NA,NA,NA,Bipinnula,violacea,7573,NA,Bipinnula violacea,NA,TRUE
NA,NA,NA,Escolar,violaceus,7573,NA,Escolar violaceus,NA,TRUE
NA,NA,NA,Prometheus,paradoxus,7573,NA,Prometheus paradoxus,NA,TRUE
NA,NA,NA,Thyrsitops,violaceus,7573,NA,Thyrsitops violaceus,NA,TRUE
NA,NA,NA,Rovetus,temminckii,1044,NA,Rovetus temminckii,NA,TRUE
NA,NA,NA,Ruvettus,delagoensis,1044,NA,Ruvettus delagoensis,NA,TRUE
NA,NA,NA,Ruvettus,pacificus,1044,NA,Ruvettus pacificus,NA,TRUE
NA,NA,NA,Ruvettus,preciosus,1044,NA,Ruvettus preciosus,NA,TRUE
NA,NA,NA,Ruvettus,tydemani,1044,NA,Ruvettus tydemani,NA,TRUE
NA,NA,NA,Ruvettus,whakari,1044,NA,Ruvettus whakari,NA,TRUE
NA,NA,NA,Tetragonurus,simplex,1044,NA,Tetragonurus simplex,NA,TRUE
NA,NA,NA,Thyrsites,acanthoderma,1044,NA,Thyrsites acanthoderma,NA,TRUE
NA,NA,NA,Thyrsites,scholaris,1044,NA,Thyrsites scholaris,NA,TRUE
NA,NA,NA,Aphia,meridionalis,39,NA,Aphia meridionalis,NA,TRUE
NA,NA,NA,Aphya,minuta,39,NA,Aphya minuta,NA,TRUE
NA,NA,NA,Aphya,pellucida,39,NA,Aphya pellucida,NA,TRUE
NA,NA,NA,Argentina,aphia,39,NA,Argentina aphia,NA,TRUE
NA,NA,NA,Atherina,minuta,39,NA,Atherina minuta,NA,TRUE
NA,NA,NA,Brachyochirus,aphya,39,NA,Brachyochirus aphya,NA,TRUE
NA,NA,NA,Brachyochirus,pellucidus,39,NA,Brachyochirus pellucidus,NA,TRUE
NA,NA,NA,Gobius,albus,39,NA,Gobius albus,NA,TRUE
NA,NA,NA,Gobius,pellucidus,39,NA,Gobius pellucidus,NA,TRUE
NA,NA,NA,Gobius,stuvitzii,39,NA,Gobius stuvitzii,NA,TRUE
NA,NA,NA,Gobius,stuwitzii,39,NA,Gobius stuwitzii,NA,TRUE
NA,NA,NA,Awaous,nigripinnis,9964,NA,Awaous nigripinnis,NA,TRUE
NA,NA,NA,Awavus,commersoni,9964,NA,Awavus commersoni,NA,TRUE
NA,NA,NA,Gobius,commersoni,9964,NA,Gobius commersoni,NA,TRUE
NA,NA,NA,Gobius,commersonii,9964,NA,Gobius commersonii,NA,TRUE
NA,NA,NA,Gobius,nigripinnis,9964,NA,Gobius nigripinnis,NA,TRUE
NA,NA,NA,Buenia,jeffreysi,52,NA,Buenia jeffreysi,NA,TRUE
NA,NA,NA,Gobius,jeffreysi,52,NA,Gobius jeffreysi,NA,TRUE
NA,NA,NA,Gobius,jeffreysii,52,NA,Gobius jeffreysii,NA,TRUE
NA,NA,NA,Crystallogobius,nilssonii,60,NA,Crystallogobius nilssonii,NA,TRUE
NA,NA,NA,Gobius,linearis,60,NA,Gobius linearis,NA,TRUE
NA,NA,NA,Gobius,nilssonii,60,NA,Gobius nilssonii,NA,TRUE
NA,NA,NA,Gobius,algarbiensis,4579,NA,Gobius algarbiensis,NA,TRUE
NA,NA,NA,Gobius,capito,4579,NA,Gobius capito,NA,TRUE
NA,NA,NA,Gobius,exanthematicus,4579,NA,Gobius exanthematicus,NA,TRUE
NA,NA,NA,Gobius,exanthematosus,4579,NA,Gobius exanthematosus,NA,TRUE
NA,NA,NA,Gobius,guttatus,4579,NA,Gobius guttatus,NA,TRUE
NA,NA,NA,Gobius,limbatus,4579,NA,Gobius limbatus,NA,TRUE
NA,NA,NA,Gobius,spilogonurus,4579,NA,Gobius spilogonurus,NA,TRUE
NA,NA,NA,Macrogobius,cobitis,4579,NA,Macrogobius cobitis,NA,TRUE
NA,NA,NA,Gobius,rubens,7648,NA,Gobius rubens,NA,TRUE
NA,NA,NA,Gobius,auratus,7660,NA,Gobius auratus,NA,TRUE
NA,NA,NA,Gobius,brittanicus,72,NA,Gobius brittanicus,NA,TRUE
NA,NA,NA,Gobius,fuliginosus,72,NA,Gobius fuliginosus,NA,TRUE
NA,NA,NA,Gobius,gorgione,72,NA,Gobius gorgione,NA,TRUE
NA,NA,NA,Gobius,iozo,72,NA,Gobius iozo,NA,TRUE
